lm_key,r,lora_dropout,early_stop_metric,train_layer,bias,patience,lr,gpu,sensitivity,specificity,accuracy,precision,mcc,micro_auroc,train_bce,valid_bce,valid_mcc,epoch_count
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,33,all,3,0.0005,1,0.6093,0.9866,0.967,0.7127,0.6419,0.9227,0.0086,0.1555,0.634,12
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,16,none,3,0.001,1,0.5486,0.9901,0.9672,0.7511,0.6257,0.919,0.0128,0.1419,0.6431,12
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,16,none,3,0.0005,1,0.5502,0.9891,0.9664,0.734,0.6187,0.9228,0.0065,0.2044,0.6179,11
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,16,all,3,0.001,1,0.4976,0.9932,0.9675,0.8,0.616,0.9259,0.0303,0.1319,0.6371,7
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,16,all,3,0.0005,1,0.6427,0.982,0.9644,0.6607,0.6329,0.9316,0.0164,0.1488,0.6318,9
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,33,none,3,0.001,1,0.5566,0.9898,0.9674,0.7489,0.6294,0.9213,0.0128,0.1381,0.6454,12
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,33,none,3,0.0005,1,0.5486,0.9876,0.9649,0.7078,0.6054,0.9227,0.0032,0.2058,0.6261,16
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,33,all,3,0.001,1,0.5805,0.9897,0.9685,0.7552,0.6463,0.9393,0.0534,0.0927,0.63,6
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,33,all,3,0.0005,1,0.5391,0.9891,0.9658,0.73,0.6103,0.9242,0.0265,0.1151,0.6247,8
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,16,none,3,0.001,1,0.5359,0.9906,0.967,0.7568,0.6207,0.9266,0.0229,0.1181,0.6347,8
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,16,none,3,0.0005,1,0.4673,0.9922,0.965,0.765,0.5817,0.9266,0.0603,0.101,0.6086,6
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,16,all,3,0.001,1,0.5167,0.9909,0.9664,0.757,0.6092,0.9371,0.05,0.1014,0.6326,6
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,16,all,3,0.0005,1,0.5614,0.9873,0.9652,0.7068,0.6122,0.929,0.0097,0.1801,0.6267,12
facebook/esm2_t33_650M_UR50D,6,0.0,valid_mcc,33,none,3,0.001,1,0.5231,0.9909,0.9666,0.7575,0.6133,0.9365,0.0509,0.0953,0.6344,6
facebook/esm2_t33_650M_UR50D,6,0.0,valid_mcc,33,none,3,0.0005,1,0.4657,0.9923,0.9651,0.7684,0.5821,0.9347,0.0655,0.0997,0.6098,6
facebook/esm2_t33_650M_UR50D,6,0.0,valid_mcc,33,all,3,0.001,1,0.5231,0.991,0.9668,0.761,0.6149,0.9359,0.0585,0.0975,0.6309,6
facebook/esm2_t33_650M_UR50D,6,0.0,valid_mcc,33,all,3,0.0005,1,0.5742,0.9878,0.9664,0.72,0.6258,0.9304,0.0415,0.1013,0.6326,7
facebook/esm2_t33_650M_UR50D,6,0.0,valid_mcc,16,none,3,0.001,1,0.5247,0.9912,0.967,0.7651,0.6177,0.9318,0.0315,0.1218,0.6135,7
facebook/esm2_t33_650M_UR50D,6,0.0,valid_mcc,16,none,3,0.0005,1,0.5152,0.991,0.9664,0.7582,0.6088,0.9178,0.0106,0.197,0.6128,11
facebook/esm2_t33_650M_UR50D,6,0.0,valid_mcc,16,all,3,0.001,1,0.6045,0.9846,0.9649,0.6817,0.6236,0.9276,0.0172,0.1355,0.6351,9
facebook/esm2_t33_650M_UR50D,6,0.0,valid_mcc,16,all,3,0.0005,1,0.5981,0.9855,0.9654,0.6919,0.6253,0.929,0.0181,0.1464,0.6158,9
facebook/esm2_t33_650M_UR50D,6,0.1,valid_mcc,33,none,3,0.001,1,0.5821,0.9885,0.9675,0.7344,0.6373,0.9362,0.0344,0.1104,0.634,7
facebook/esm2_t33_650M_UR50D,6,0.1,valid_mcc,33,none,3,0.0005,1,0.4673,0.9928,0.9656,0.7793,0.5877,0.9345,0.0655,0.1012,0.603,6
facebook/esm2_t33_650M_UR50D,6,0.1,valid_mcc,33,all,3,0.001,1,0.6093,0.9863,0.9668,0.7087,0.6399,0.9365,0.0563,0.0969,0.6302,6
facebook/esm2_t33_650M_UR50D,6,0.1,valid_mcc,33,all,3,0.0005,1,0.5327,0.9903,0.9666,0.7506,0.616,0.924,0.0411,0.1047,0.6188,7
facebook/esm2_t33_650M_UR50D,6,0.1,valid_mcc,16,none,3,0.001,1,0.4418,0.9946,0.966,0.8171,0.5862,0.9229,0.0536,0.1063,0.6085,6
facebook/esm2_t33_650M_UR50D,6,0.1,valid_mcc,16,none,3,0.0005,1,0.5455,0.9884,0.9655,0.72,0.6093,0.9212,0.0211,0.1417,0.6111,9
facebook/esm2_t33_650M_UR50D,6,0.1,valid_mcc,16,all,3,0.001,1,0.5327,0.9916,0.9679,0.7767,0.6278,0.9343,0.0539,0.0994,0.6326,6
facebook/esm2_t33_650M_UR50D,6,0.1,valid_mcc,16,all,3,0.0005,1,0.5247,0.989,0.965,0.7231,0.5986,0.9234,0.0188,0.1521,0.6132,9
facebook/esm2_t33_650M_UR50D,10,0.0,valid_mcc,33,none,3,0.001,1,0.5167,0.9921,0.9675,0.7807,0.6197,0.93,0.0472,0.1061,0.6172,6
facebook/esm2_t33_650M_UR50D,10,0.0,valid_mcc,33,none,3,0.0005,1,0.5152,0.9923,0.9676,0.7859,0.621,0.9337,0.0618,0.0987,0.6198,6
facebook/esm2_t33_650M_UR50D,10,0.0,valid_mcc,33,all,3,0.001,1,0.5949,0.9897,0.9693,0.7597,0.6568,0.9464,0.0722,0.0909,0.6239,8
facebook/esm2_t33_650M_UR50D,10,0.0,valid_mcc,33,all,3,0.0005,1,0.5694,0.9882,0.9665,0.7256,0.6258,0.9303,0.0175,0.1356,0.6344,9
facebook/esm2_t33_650M_UR50D,10,0.0,valid_mcc,16,none,3,0.001,1,0.4689,0.9929,0.9658,0.784,0.5907,0.9341,0.0463,0.1011,0.6275,6
facebook/esm2_t33_650M_UR50D,10,0.0,valid_mcc,16,none,3,0.0005,1,0.5742,0.9862,0.9649,0.695,0.6136,0.9187,0.015,0.1561,0.6129,9
facebook/esm2_t33_650M_UR50D,10,0.0,valid_mcc,16,all,3,0.001,1,0.555,0.9912,0.9686,0.7751,0.6405,0.936,0.0113,0.1551,0.6408,12
facebook/esm2_t33_650M_UR50D,10,0.0,valid_mcc,16,all,3,0.0005,1,0.5167,0.9907,0.9661,0.7517,0.6069,0.9167,0.0122,0.1641,0.6236,10
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,33,none,3,0.001,1,0.4545,0.9915,0.9637,0.7441,0.5647,0.9119,0.0165,0.1354,0.6387,10
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,33,none,3,0.0005,1,0.5869,0.9852,0.9646,0.684,0.6152,0.9266,0.0188,0.1372,0.6216,9
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,33,all,3,0.001,1,0.5263,0.9912,0.9671,0.7657,0.6189,0.9417,0.0553,0.0989,0.6285,6
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,33,all,3,0.0005,1,0.5359,0.991,0.9675,0.7654,0.6246,0.9242,0.0278,0.1152,0.6225,8
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,16,none,3,0.001,1,0.5167,0.992,0.9674,0.7788,0.6189,0.9339,0.0474,0.1008,0.6265,6
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,16,none,3,0.0005,1,0.4593,0.9935,0.9658,0.7934,0.5884,0.9288,0.0639,0.1013,0.6116,6
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,16,all,3,0.001,1,0.5088,0.9898,0.9649,0.7317,0.593,0.9267,0.0319,0.1254,0.6201,7
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,16,all,3,0.0005,1,0.4466,0.9932,0.9649,0.7821,0.5753,0.9277,0.0627,0.1044,0.611,6
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,33,none,3,0.001,1,0.5678,0.9899,0.968,0.7542,0.6385,0.9281,0.0494,0.0976,0.6369,6
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,33,none,3,0.0005,1,0.5981,0.9838,0.9638,0.6684,0.6134,0.927,0.0091,0.1632,0.6268,12
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,33,all,3,0.001,1,0.3892,0.9956,0.9642,0.8299,0.554,0.9357,0.08,0.0985,0.6145,5
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,33,all,3,0.0005,1,0.5774,0.9875,0.9662,0.7154,0.6254,0.9255,0.0049,0.1825,0.6361,18
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,16,none,3,0.001,1,0.5327,0.9901,0.9664,0.7455,0.6137,0.9337,0.044,0.1035,0.6282,6
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,16,none,3,0.0005,1,0.4864,0.9921,0.9659,0.7702,0.5962,0.9322,0.0609,0.101,0.606,6
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,16,all,3,0.001,1,0.5391,0.9912,0.9678,0.7699,0.6286,0.9373,0.0457,0.1016,0.6395,6
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,16,all,3,0.0005,1,0.5534,0.986,0.9636,0.6831,0.5962,0.9189,0.0152,0.1475,0.6219,9
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,33,none,3,0.001,1,0.555,0.9913,0.9687,0.7768,0.6413,0.9309,0.0498,0.0955,0.6397,6
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,33,none,3,0.0005,1,0.5933,0.9853,0.965,0.6876,0.6206,0.9327,0.0193,0.1406,0.6165,9
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,33,all,3,0.001,1,0.5965,0.9884,0.9681,0.7377,0.6471,0.9438,0.0547,0.0935,0.6375,6
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,33,all,3,0.0005,1,0.4833,0.9934,0.967,0.7995,0.6065,0.9248,0.0602,0.1022,0.62,6
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,16,none,3,0.001,1,0.488,0.9922,0.9661,0.7747,0.5991,0.9263,0.0458,0.1061,0.6319,6
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,16,none,3,0.0005,1,0.5359,0.9894,0.9659,0.7336,0.6101,0.92,0.011,0.157,0.6071,10
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,16,all,3,0.001,1,0.5598,0.9897,0.9675,0.7484,0.6311,0.9407,0.0523,0.0973,0.6249,6
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,16,all,3,0.0005,1,0.5439,0.9879,0.9649,0.7104,0.6039,0.9159,0.008,0.1921,0.62,11
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,33,none,3,0.001,1,0.5949,0.9886,0.9682,0.7401,0.6473,0.9255,0.048,0.0995,0.6368,6
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,33,none,3,0.0005,1,0.4769,0.993,0.9663,0.7889,0.598,0.9346,0.0576,0.0994,0.6287,6
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,33,all,3,0.001,1,0.5279,0.9909,0.9669,0.7592,0.617,0.9288,0.0572,0.0952,0.6389,6
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,33,all,3,0.0005,1,0.5949,0.9882,0.9678,0.7328,0.6438,0.928,0.0193,0.138,0.6152,9
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,16,none,3,0.001,1,0.496,0.9902,0.9646,0.7335,0.586,0.9096,0.0148,0.1423,0.635,10
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,16,none,3,0.0005,1,0.5917,0.9858,0.9654,0.6948,0.6233,0.9246,0.0149,0.1486,0.6263,9
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,16,all,3,0.001,1,0.571,0.9881,0.9665,0.7232,0.6256,0.9408,0.0488,0.0963,0.635,6
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,16,all,3,0.0005,1,0.5518,0.9875,0.965,0.7076,0.6071,0.9221,0.0235,0.1316,0.609,8
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,33,none,3,0.001,1,0.6124,0.986,0.9666,0.7046,0.6396,0.9237,0.0216,0.1321,0.6422,10
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,33,none,3,0.0005,1,0.5056,0.9909,0.9658,0.753,0.6006,0.9386,0.0577,0.0979,0.618,6
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,33,all,3,0.001,1,0.5152,0.9921,0.9674,0.7802,0.6185,0.9151,0.0218,0.1364,0.6406,10
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,33,all,3,0.0005,1,0.5598,0.9901,0.9678,0.7548,0.6341,0.9195,0.019,0.1448,0.6146,9
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,16,none,3,0.001,1,0.5678,0.9875,0.9657,0.712,0.6184,0.9264,0.0233,0.1258,0.6242,8
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,16,none,3,0.0005,1,0.4976,0.9922,0.9665,0.7761,0.6058,0.929,0.059,0.0992,0.6136,6
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,16,all,3,0.001,1,0.5726,0.9906,0.9689,0.7687,0.648,0.9439,0.0508,0.0999,0.6365,6
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,16,all,3,0.0005,1,0.5359,0.9904,0.9669,0.7534,0.6192,0.9322,0.0563,0.1022,0.6122,6
facebook/esm2_t33_650M_UR50D,10,0.0,valid_mcc,16,all,3,0.0005,1,0.5311,0.9896,0.9659,0.7367,0.6087,0.933,0.0616,0.0994,0.6144,6
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,33,none,3,0.001,1,0.5008,0.9919,0.9665,0.7715,0.6057,0.9119,0.0271,0.1369,0.6334,8
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,33,none,3,0.0005,1,0.5933,0.9862,0.9659,0.7019,0.6277,0.929,0.0186,0.1387,0.6174,9
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,33,all,3,0.001,1,0.547,0.9906,0.9676,0.7605,0.6291,0.9368,0.0533,0.0979,0.6425,6
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,33,all,3,0.0005,1,0.5917,0.9861,0.9657,0.7,0.6259,0.9325,0.0179,0.1289,0.6305,9
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,16,none,3,0.001,1,0.5439,0.9901,0.967,0.7495,0.6221,0.9339,0.0313,0.1146,0.6244,7
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,16,none,3,0.0005,1,0.4833,0.9931,0.9667,0.7932,0.6039,0.9351,0.0656,0.0997,0.609,6
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,16,all,3,0.001,1,0.5183,0.9917,0.9672,0.7738,0.6177,0.9375,0.0506,0.1019,0.6405,6
facebook/esm2_t33_650M_UR50D,10,0.1,valid_mcc,16,all,3,0.0005,1,0.5343,0.9885,0.965,0.7173,0.6016,0.9164,0.0013,0.2364,0.6367,22
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,33,none,3,0.001,1,0.5263,0.9915,0.9675,0.7728,0.6221,0.9264,0.0513,0.1012,0.6397,6
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,33,none,3,0.0005,1,0.5534,0.9895,0.9669,0.7415,0.6241,0.9245,0.0138,0.1372,0.6285,10
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,33,all,3,0.001,1,0.5534,0.992,0.9693,0.7904,0.6465,0.9302,0.026,0.1186,0.6403,8
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,33,all,3,0.0005,1,0.5901,0.9871,0.9665,0.7143,0.6321,0.9248,0.0284,0.1169,0.6278,8
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,16,none,3,0.001,1,0.6093,0.984,0.9646,0.6749,0.6227,0.9286,0.0168,0.135,0.6336,9
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,16,none,3,0.0005,1,0.4896,0.9924,0.9664,0.7792,0.602,0.9338,0.061,0.099,0.6077,6
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,16,all,3,0.001,1,0.6061,0.9862,0.9665,0.7063,0.6369,0.943,0.0507,0.0945,0.6257,6
facebook/esm2_t33_650M_UR50D,12,0.0,valid_mcc,16,all,3,0.0005,1,0.5837,0.9853,0.9645,0.6841,0.6135,0.9311,0.0355,0.1141,0.6095,7
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,33,none,3,0.001,1,0.5279,0.9905,0.9665,0.7523,0.6139,0.9468,0.0801,0.0886,0.6275,5
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,33,none,3,0.0005,1,0.4482,0.9933,0.9651,0.7849,0.5775,0.931,0.0594,0.1021,0.6129,6
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,33,all,3,0.001,1,0.5837,0.989,0.968,0.7439,0.6428,0.9372,0.0544,0.0958,0.6243,6
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,33,all,3,0.0005,1,0.6236,0.9863,0.9675,0.7135,0.6502,0.9266,0.0265,0.1202,0.6253,8
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,16,none,3,0.001,1,0.5024,0.9919,0.9665,0.7721,0.607,0.9351,0.0456,0.1014,0.6381,6
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,16,none,3,0.0005,1,0.555,0.9867,0.9643,0.6946,0.6027,0.9273,0.0039,0.2075,0.6247,15
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,16,all,3,0.001,1,0.5805,0.9885,0.9674,0.7339,0.6362,0.9393,0.05,0.0945,0.6453,6
facebook/esm2_t33_650M_UR50D,12,0.1,valid_mcc,16,all,3,0.0005,1,0.5821,0.988,0.967,0.7256,0.6331,0.9194,0.0161,0.1528,0.6189,9
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,33,none,3,0.001,1,0.5869,0.9891,0.9683,0.7465,0.6459,0.9434,0.0779,0.0912,0.6308,5
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,33,none,3,0.0005,1,0.4992,0.9911,0.9656,0.7542,0.5972,0.9304,0.0576,0.1008,0.6274,6
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,33,all,3,0.001,1,0.4992,0.993,0.9675,0.7964,0.6155,0.9366,0.0397,0.1075,0.6432,7
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,33,all,3,0.0005,1,0.5263,0.9915,0.9675,0.7728,0.6221,0.917,0.057,0.103,0.6138,6
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,16,none,3,0.001,1,0.571,0.9875,0.9659,0.7131,0.6207,0.9298,0.0457,0.0982,0.6281,6
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,16,none,3,0.0005,1,0.4641,0.9928,0.9654,0.7781,0.5852,0.9291,0.0579,0.1003,0.6203,6
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,16,all,3,0.001,1,0.5614,0.9895,0.9674,0.7458,0.6308,0.9411,0.0485,0.0968,0.6306,6
facebook/esm2_t33_650M_UR50D,14,0.0,valid_mcc,16,all,3,0.0005,1,0.5152,0.9892,0.9646,0.7226,0.5927,0.9195,0.0135,0.1511,0.6236,9
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,33,none,3,0.001,1,0.5136,0.9921,0.9673,0.7797,0.6173,0.9317,0.047,0.0999,0.6457,6
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,33,none,3,0.0005,1,0.4944,0.9914,0.9656,0.7579,0.5959,0.9285,0.0364,0.1207,0.6162,7
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,33,all,3,0.001,1,0.5774,0.9888,0.9675,0.7373,0.636,0.9394,0.0539,0.0946,0.6291,6
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,33,all,3,0.0005,1,0.5726,0.989,0.9675,0.7402,0.6346,0.938,0.0567,0.0964,0.6355,6
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,16,none,3,0.001,1,0.5694,0.9895,0.9677,0.7469,0.6359,0.9385,0.0451,0.0975,0.6455,6
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,16,none,3,0.0005,1,0.4928,0.9921,0.9662,0.7725,0.6012,0.9312,0.0604,0.0987,0.6234,6
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,16,all,3,0.001,1,0.5646,0.9886,0.9666,0.7299,0.6251,0.9353,0.0498,0.0983,0.6322,6
facebook/esm2_t33_650M_UR50D,14,0.1,valid_mcc,16,all,3,0.0005,1,0.5789,0.9885,0.9673,0.7333,0.635,0.9256,0.0103,0.1653,0.6154,10
